,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1010,"Wakefield, Myles","$321,107",$0,$0,$0
1011,"Azzaro, Leonardo","$320,438",$0,$0,$0
1012,"Martelli, Marzio","$320,131",$0,$0,$0
Page 23 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1013,"Jones, Greg","$319,777","$2,052","$1,872",$180
1014,"Trifu, Gabriel","$319,110",$0,$0,$0
1015,"Burrieza-Lopez, Oscar","$318,724",$150,$0,$150
1016,"Doyle, Grant","$318,037",$0,$0,$0
1017,"Clezar, Guilherme","$317,146","$90,850","$84,680","$6,170"
1018,"Goossens, Kris","$316,648",$0,$0,$0
1019,"Cowan, Barry","$315,856",$0,$0,$0
1020,"Potier, Jerome","$315,454",$0,$0,$0
1021,"Arriens, Carsten","$314,588",$0,$0,$0
1022,"Cierro, Massimo","$313,726",$0,$0,$0
1023,"Andersen, Jan Frode","$312,946",$0,$0,$0
1024,"Hirszon, Sasa","$312,767",$0,$0,$0
1025,"Aguilar, Jorge","$312,371","$9,269","$6,340","$2,929"
1026,"Phillips, Tripp","$311,162",$0,$0,$0
1027,"Daniel, Taro","$310,452","$131,255","$130,284",$971
1028,"Vico, Uros","$309,892",$0,$0,$0
1029,"Navarra, Mose","$309,483",$0,$0,$0
1030,"Reid, Matt","$308,429","$41,053","$23,117","$17,936"
1031,"Giammalva, Tony","$307,994",$0,$0,$0
1032,"Naewie, Markus","$307,182",$0,$0,$0
1033,"Larkham, Todd","$306,108",$0,$0,$0
1034,"Costa, Francisco","$305,428",$0,$0,$0
1035,"Authom, Maxime","$305,299","$55,377","$51,335","$4,042"
1036,"Mitchell, Matt","$303,978",$0,$0,$0
1037,"Skugor, Franko","$302,510","$46,658","$33,031","$13,627"
1038,"Reid, Todd","$302,000",$0,$0,$0
1039,"Warburg, Sam","$301,995",$0,$0,$0
1040,"Cervenak, Pavol","$301,988",$258,$258,$0
1041,"Noteboom, Stephen","$301,344",$0,$0,$0
1042,"Lojda, Dusan","$301,046","$15,077","$12,836","$2,241"
1043,"Massa, Edgardo","$300,279",$0,$0,$0
1044,"Lopez, German","$298,869",$0,$0,$0
1045,"Birner, Stanislav","$298,727",$0,$0,$0
1046,"Pavic, Ante","$298,572","$35,718","$32,026","$3,692"
1047,"Jones, Alun","$298,154",$0,$0,$0
1048,"Wostenholme, Martin","$298,147",$0,$0,$0
1049,"Kutsenko, Vadim","$297,093",$0,$0,$0
1050,"Behr, Noam","$296,611",$144,$0,$144
1051,"Schwaier, Hans","$295,886",$0,$0,$0
1052,"Bourne, Lloyd","$295,736",$0,$0,$0
1053,"Witt, David","$295,543",$0,$0,$0
1054,"Dasnieres de Veigy, Jonathan","$294,812",$0,$0,$0
1055,"Sell, Michael","$294,371",$0,$0,$0
1056,"Prpic, Filip","$293,095",$0,$0,$0
Page 24 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1057,"Cakl, Tomas","$293,005",$36,$0,$36
1058,"Ostoja, Marko","$292,826",$0,$0,$0
1059,"Melzer, Gerald","$292,584","$97,799","$94,784","$3,015"
1060,"Acuna, Ricardo","$291,650",$0,$0,$0
1061,"Jonsson, Fredrik","$291,169",$0,$0,$0
1062,"Messori, Filippo","$291,151",$0,$0,$0
1063,"Stefanki, Larry","$290,073",$0,$0,$0
1064,"Faurel, Jean-Christophe","$289,530",$0,$0,$0
1065,"Stoppini, Andrea","$289,443",$0,$0,$0
1066,"Frawley, John","$289,416",$0,$0,$0
1067,"Colombo, Simone","$289,230",$0,$0,$0
1068,"Doumbia, Yahiya","$287,231",$0,$0,$0
1069,"Knittel, Bastian","$287,072",$0,$0,$0
1070,"Ymer, Elias","$284,681","$232,234","$229,229","$3,005"
1071,"Krajan, Zeljko","$284,128",$0,$0,$0
1072,"Ghedin, Riccardo","$283,338","$23,950","$11,195","$12,755"
1073,"Dilucia, David","$281,857",$0,$0,$0
1074,"Kim, Alex","$281,041",$0,$0,$0
1075,"Simonsson, Stefan","$278,086",$0,$0,$0
1076,"Mektic, Nikola","$277,896","$36,487","$26,420","$10,067"
1077,"Jabali, Roberto","$277,807",$0,$0,$0
1078,"Ingaramo, Marcelo","$276,559",$0,$0,$0
1079,"Olivetti, Albano","$275,808",$0,$0,$0
1080,"Stenlund, Ulf","$274,501",$0,$0,$0
1081,"Craca, Marcello","$273,659",$0,$0,$0
1082,"Demoliner, Marcelo","$273,346","$75,134","$11,910","$63,224"
1083,"Rehmann, Lars","$271,500",$0,$0,$0
1084,"Gombos, Norbert","$270,827","$101,141","$94,132","$7,009"
1085,"Minar, Jan","$270,013",$0,$0,$0
1086,"Hadad, Amir","$269,231",$0,$0,$0
1087,"Couto, Emanuel","$269,186",$0,$0,$0
1088,"Andreozzi, Guido","$268,698","$69,117","$60,033","$9,084"
1089,"Schoorel, Thomas","$267,992","$3,486","$3,432",$54
1090,"Lopez Jaen, Miguel Angel","$267,794",$400,$156,$244
1091,"Serrano, Oscar","$267,670",$0,$0,$0
1092,"Mortensen, Michael","$267,435",$0,$0,$0
1093,"Giannessi, Alessandro","$265,456","$30,221","$21,864","$8,357"
1094,"Koslowski, Lars","$265,437",$0,$0,$0
1095,"Donaldson, Jared","$264,665","$174,138","$172,588","$1,550"
1096,"Cassidy, Dan","$263,755",$0,$0,$0
1097,"Ledovskikh, Mikhail","$262,914","$7,540","$7,395",$145
1098,"Baccanello, Paul","$261,855",$0,$0,$0
1099,"Carrasco, Juan Ignacio","$261,327",$0,$0,$0
1100,"Sergeyev, Ivan","$260,943",$0,$0,$0
Page 25 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1101,"Feigl, Peter","$260,885",$0,$0,$0
1102,"Auckland, James","$260,610",$0,$0,$0
1103,"Nishioka, Yoshihito","$260,182","$178,374","$175,764","$2,610"
1104,"Granollers, Gerard","$258,828","$28,879","$18,646","$10,233"
1105,"Navarro, Salvador","$257,406",$0,$0,$0
1106,"Rahunen, Aki","$257,054",$0,$0,$0
1107,"Mazarakis, Vasilis","$256,787",$0,$0,$0
1108,"Frawley, Rod","$256,333",$0,$0,$0
1109,"Westphal, Michael","$255,317",$0,$0,$0
1110,"Scherrer, Jean-Claude","$255,121",$0,$0,$0
1111,"Aldi, Francesco","$254,542",$0,$0,$0
1112,"Mota, Bernardo","$253,659",$0,$0,$0
1113,"Steyn, Christo","$253,361",$0,$0,$0
1114,"Michon, Axel","$253,097","$37,868","$28,677","$9,191"
1115,"Daufresne, Xavier","$252,896",$0,$0,$0
1116,"Martin, Fabrice","$252,677","$83,469","$18,986","$64,483"
1117,"Molteni, Andres","$251,833","$40,076","$15,099","$24,977"
1118,"Utgren, Nicklas","$251,285",$0,$0,$0
1119,"Dorsch, Benedikt","$251,123",$0,$0,$0
1120,"Gensse, Augustin","$250,651",$0,$0,$0
1121,"Van Garsse, Christophe","$249,730",$0,$0,$0
1122,"Willenborg, Blaine","$249,307",$0,$0,$0
1123,"Fucsovics, Marton","$248,561","$83,568","$81,562","$2,006"
1124,"Morejon, Luis Adrian","$247,814",$0,$0,$0
1125,"Anderson, Johan","$247,738",$0,$0,$0
1126,"MacLagan, Miles","$247,737",$0,$0,$0
1127,"Niland, Conor","$247,686",$0,$0,$0
1128,"Mitchell, Benjamin","$247,631","$46,031","$37,414","$8,617"
1129,"Olaso, Guillermo","$247,035",$0,$0,$0
1130,"Richardson, Andrew","$246,675",$0,$0,$0
1131,"Lapidus, Jay","$246,102",$0,$0,$0
1132,"Feeney, Adam","$246,101",$0,$0,$0
1133,"Rahnasto, Olli","$245,624",$0,$0,$0
1134,"Svantesson, Tobias","$245,564",$0,$0,$0
1135,"Cortes, Sergio","$244,706",$0,$0,$0
1136,"Sekulov, James","$244,696",$0,$0,$0
1137,"Gallardo-Valles, Miguel","$243,949",$0,$0,$0
1138,"Fraile, Gorka","$243,795",$0,$0,$0
1139,"Motti, Alessandro","$243,624","$16,020",$0,"$16,020"
1140,"Podlipnik-Castillo, Hans","$243,210","$59,817","$39,676","$20,141"
1141,"Rettenmaier, Travis","$243,091",$0,$0,$0
1142,"Garrow, Brian","$242,556",$0,$0,$0
1143,"Winnink, Joost","$242,379",$0,$0,$0
1144,"Elter, Peter","$242,362",$0,$0,$0
Page 26 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1145,"Meinecke, Tore","$242,301",$0,$0,$0
1146,"Garner, Chris","$242,281",$0,$0,$0
1147,"Trujillo-Soler, Gabriel","$242,179",$0,$0,$0
1148,"Cox, Daniel","$241,634","$20,049","$19,038","$1,011"
1149,"Cihak, Josef","$241,359",$0,$0,$0
1150,"Arguello, Roberto","$241,299",$0,$0,$0
1151,"McGee, James","$240,682","$57,253","$57,253",$0
1152,"Dzelde, Girts","$240,274",$0,$0,$0
1153,"Martinez, Oscar","$240,090",$0,$0,$0
1154,"Gong, Mao-Xin","$239,608","$32,291","$2,850","$29,441"
1155,"Widom, Todd","$239,052",$0,$0,$0
1156,"Zampieri, Caio","$238,717","$16,915","$13,436","$3,479"
1157,"Carter, David","$238,612",$0,$0,$0
1158,"Mordegan, Federico","$236,608",$0,$0,$0
1159,"Siljestrom, Andreas","$236,431","$33,536",$0,"$33,536"
1160,"Salumaa, Sven","$236,003",$0,$0,$0
1161,"Puetz, Tim","$235,050","$60,956","$55,315","$5,641"
1162,"Burquier, Gregoire","$234,673","$4,590","$2,908","$1,682"
1163,"Satschko, Alexander","$234,424","$50,199",$0,"$50,199"
1164,"Meister, Steve","$233,795",$0,$0,$0
1165,"Aerts, Nelson","$233,278",$0,$0,$0
1166,"Matsukevich, Denis","$233,176","$5,370","$3,039","$2,331"
1167,"Rosner, Paul","$232,555",$0,$0,$0
1168,"Carballes Baena, Roberto","$231,936","$92,271","$85,713","$6,558"
1169,"Kralert, Petr","$231,463",$0,$0,$0
1170,"Allgardh, Christer","$231,280",$0,$0,$0
1171,"Capkovic, Kamil","$229,227",$480,$380,$100
1172,"Mecir, Miloslav","$228,362","$7,697","$7,149",$548
1173,"Kowalczyk, Mateusz","$228,155","$28,988","$1,258","$27,730"
1174,"Lopez-Maeso, Jose","$227,600",$0,$0,$0
1175,"Portes, Pascal","$227,283",$0,$0,$0
1176,"Laaksonen, Henri","$225,760","$40,184","$31,243","$8,941"
1177,"Jeanpierre, Julien","$225,543",$0,$0,$0
1178,"Westerhof, Boy","$225,209","$28,868","$25,061","$3,807"
1179,"Jouan, Romain","$224,366","$3,561","$2,264","$1,297"
1180,"Golovanov, Denis","$223,998",$0,$0,$0
1181,"Melo, Daniel","$223,693",$0,$0,$0
1182,"Echagaray, Bruno","$222,895",$0,$0,$0
1183,"Brugues-Davi, Arnau","$222,854",$0,$0,$0
1184,"Rublev, Andrey","$222,429","$191,601","$157,522","$34,079"
1185,"Li, Zhe","$222,277","$31,571","$22,990","$8,581"
1186,"Moldovan, Ion","$222,260",$0,$0,$0
1187,"Matsui, Toshihide","$221,028","$19,477","$7,341","$12,136"
1188,"Basic, Mirza","$220,624","$60,661","$58,735","$1,926"
Page 27 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1189,"Robertson, Michael","$218,827",$0,$0,$0
1190,"DeHeart, Ryler","$218,358",$0,$0,$0
1191,"Schneiter, Andres","$217,790",$0,$0,$0
1192,"Bolt, Alex","$217,719","$58,907","$36,262","$22,645"
1193,"Felder, Marcel","$217,371",$0,$0,$0
1194,"Tenconi, Tomas","$217,290",$0,$0,$0
1195,"Lindahl, Nick","$217,220",$0,$0,$0
1196,"Kuharszky, Zoltan","$217,169",$0,$0,$0
1197,"Avendano, Juan","$216,639",$0,$0,$0
1198,"Navratil, Jaroslav","$216,482",$0,$0,$0
1199,"Beckman, Charles","$215,307",$0,$0,$0
1200,"Grigelis, Laurynas","$215,080","$27,185","$18,411","$8,774"
1201,"Buchanan, Chase","$214,967","$58,110","$47,074","$11,036"
1202,"Brizzi, Alberto","$214,785",$0,$0,$0
1203,"Van Gemerden, Melle","$214,727",$0,$0,$0
1204,"Koves, Gabor","$214,507",$0,$0,$0
1205,"Renavand, Nicolas","$213,884",$0,$0,$0
1206,"Popp, Wolfgang","$213,504",$0,$0,$0
1207,"Moyano, Diego","$213,394",$0,$0,$0
1208,"Maciel, Francisco","$213,185",$0,$0,$0
1209,"Setkic, Aldin","$212,945","$47,781","$44,212","$3,569"
1210,"Olivo, Renzo","$212,461","$67,614","$60,115","$7,499"
1211,"Chang, Albert","$212,100",$0,$0,$0
1212,"Garza, Daniel","$211,523","$22,880","$18,841","$4,039"
1213,"Gitlin, Drew","$211,109",$0,$0,$0
1214,"Duclos, Pierre-Ludovic","$210,912",$0,$0,$0
1215,"Meneschincheri, Marco","$208,940",$0,$0,$0
1216,"Bailey, Chris","$208,917",$0,$0,$0
1217,"Trungelliti, Marco","$208,858","$49,766","$45,023","$4,743"
1218,"Derlin, Bruce","$208,630",$0,$0,$0
1219,"Luza, Gustavo","$208,619",$0,$0,$0
1220,"Cruciat, Adrian","$208,556",$0,$0,$0
1221,"Bester, Philip","$206,685","$56,068","$43,186","$12,882"
1222,"Fornell-Mestres, Marc","$206,436","$2,854","$1,188","$1,666"
1223,"Wiltschnig, Herbert","$206,275",$0,$0,$0
1224,"Perkiss, Shahar","$206,224",$0,$0,$0
1225,"Aranguren, Juan-Martin","$206,172",$0,$0,$0
1226,"Larose, Simon","$205,394",$0,$0,$0
1227,"Carlsson, Marcio","$205,297",$0,$0,$0
1228,"Flur, Marc","$204,967",$0,$0,$0
1229,"Quintero, Michael","$204,462","$1,857","$1,793",$64
1230,"Raja, Purav","$203,873","$42,269",$692,"$41,577"
1231,"Fratangelo, Bjorn","$203,113","$141,565","$130,688","$10,877"
1232,"Statham, Jose","$202,248","$20,797","$15,531","$5,266"
Page 28 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1233,"Childs, Lee","$201,900",$0,$0,$0
1234,"Ebelthite, Colin","$201,516",$0,$0,$0
1235,"McGuire, Wade","$201,114",$0,$0,$0
1236,"Tous, Alberto","$200,221",$0,$0,$0
1237,"Sorensen, Louk","$199,032","$3,783","$3,783",$0
1238,"Yunis, Francisco","$198,607",$0,$0,$0
1239,"Velotti, Agustin","$198,351","$12,898","$11,643","$1,255"
1240,"Roditi, David","$198,155",$0,$0,$0
1241,"Schultz, Bud","$197,894",$0,$0,$0
1242,"Barbosa, Givaldo","$197,465",$0,$0,$0
1243,"Fromm, Eric","$197,330",$0,$0,$0
1244,"Ciric, Nikola","$197,303",$0,$0,$0
1245,"Kley, Ivan","$196,614",$0,$0,$0
1246,"Broady, Liam","$196,377","$127,553","$115,703","$11,850"
1247,"Barthez, Lionel","$196,324",$0,$0,$0
1248,"Brown, Nick","$195,180",$0,$0,$0
1249,"Conde, Jose Antonio (Pepe)","$195,135",$0,$0,$0
1250,"Szymanski, Jimy","$194,839",$0,$0,$0
1251,"El Sawy, Tamer","$193,953",$0,$0,$0
1252,"Jun, Woong-Sun","$193,790","$3,132","$2,960",$172
1253,"Whitehouse, Wesley","$193,676","$1,505",$172,"$1,333"
1254,"Moir, Barry","$193,347",$0,$0,$0
1255,"Villagran, Cristian","$192,894","$1,300","$1,192",$108
1256,"Segarceanu, Florin","$192,212",$0,$0,$0
1257,"Eitzinger, Rainer","$192,197",$64,$0,$64
1258,"Deppe, Royce","$192,064",$0,$0,$0
1259,"Sharan, Divij","$191,740","$16,987","$1,872","$15,115"
1260,"Simmonds, Phillip","$191,421",$502,$502,$0
1261,"Yoon, Yong-Il","$190,990",$0,$0,$0
1262,"Rascon-Lope, Juan-Luis","$190,867",$0,$0,$0
1263,"Dell'Acqua, Massimo","$190,825",$0,$0,$0
1264,"Coppejans, Kimmer","$190,704","$107,661","$104,751","$2,910"
1265,"Lindell, Christian","$190,585","$76,118","$71,463","$4,655"
1266,"Kaplan, Mark","$189,570",$0,$0,$0
1267,"Viver, Raul Antonio","$189,118",$0,$0,$0
1268,"Vysand, Andres","$188,934",$0,$0,$0
1269,"Todero, Nicolas","$188,600",$0,$0,$0
1270,"Varlet, Julien","$188,412",$0,$0,$0
1271,"Saad, Roberto","$188,147",$0,$0,$0
1272,"Fillol Sr., Jaime","$187,169",$0,$0,$0
1273,"Im, Kyu Tae","$186,974",$0,$0,$0
1274,"Fruttero, John Paul","$186,548","$3,128",$0,"$3,128"
1275,"Olejniczak, Dawid","$185,982",$0,$0,$0
1276,"Ortiz, Oscar","$185,806",$0,$0,$0
Page 29 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1277,"Crabb, Jaymon","$185,771",$0,$0,$0
1278,"Merinov, Andrei","$185,632",$0,$0,$0
1279,"Sandgren, Tennys","$184,891","$36,154","$27,370","$8,784"
1280,"Juska, Andis","$184,884",$0,$0,$0
1281,"Poch-Gradin, Carlos","$184,376",$36,$0,$36
1282,"Musa, Daniele","$183,355",$0,$0,$0
1283,"Tavares, Leonardo","$183,160","$2,477","$1,052","$1,425"
1284,"Terachi, Takahiro","$182,784",$0,$0,$0
1285,"Gigounon, Germain","$181,903","$72,114","$67,964","$4,150"
1286,"Del Rio, Diego","$181,755",$0,$0,$0
1287,"Semjan, Marek","$181,576","$2,450","$2,386",$64
1288,"Mackin, Alan","$181,136",$0,$0,$0
1289T,"Barrientos, Nicolas","$181,104","$45,341","$29,926","$15,415"
1289T,"Gamonal, Hermes","$181,104",$0,$0,$0
1291,"Novikov, Dennis","$180,993","$92,013","$73,351","$18,662"
1292,"Nemecek, Libor","$180,351",$0,$0,$0
1293,"Freeman, Marcel","$180,275",$0,$0,$0
1294,"Veronelli, Diego","$179,686",$0,$0,$0
1295,"Pawsat, Tim","$179,360",$0,$0,$0
1296,"Kondo, Hiroki","$179,144","$4,702","$3,272","$1,430"
1297,"Kirillov, Evgeny","$179,027",$36,$0,$36
1298,"Diez, Steven","$178,847","$10,200","$9,084","$1,116"
1299,"Hjertquist, Per","$178,667",$0,$0,$0
1300,"Cabello, Francisco","$178,075",$100,$0,$100
1301,"Smethurst, Daniel","$176,892","$13,817","$10,719","$3,098"
1302,"Gregorc, Luka","$176,066",$0,$0,$0
1303,"Rieschick, Sebastian","$175,839",$0,$0,$0
1304,"Kretschmer, Gero","$175,725","$45,113",$520,"$44,593"
1305,"Santos, Pablo","$175,723",$0,$0,$0
1306,"Panfil, Grzegorz","$175,508","$16,149","$13,791","$2,358"
1307,"Devening, Brian","$175,493",$0,$0,$0
1308,"King-Turner, Daniel","$175,333",$0,$0,$0
1309,"Artoni, Enzo","$174,943",$0,$0,$0
1310,"Green, Bob","$174,337",$0,$0,$0
1311,"Uchiyama, Yasutaka","$173,773","$50,002","$43,299","$6,703"
1312,"Brasington, Jack","$173,770",$0,$0,$0
1313,"Samper-Montana, Jordi","$173,752","$43,298","$40,752","$2,546"
1314,"Cook, Lester","$173,600",$0,$0,$0
1315,"Di Laura, Carlos","$173,556",$0,$0,$0
1316,"Hilton, Mark","$173,513",$0,$0,$0
1317,"Sousa, Pedro","$173,169","$21,981","$19,189","$2,792"
1318,"Erlich, Eyal","$172,773",$0,$0,$0
1319,"Stringari, Martin","$172,652",$0,$0,$0
1320,"Checa-Calvo, Jose","$172,526","$10,664","$9,066","$1,598"
Page 30 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1321,"Wolmarans, Fritz","$172,382","$6,619","$6,555",$64
1322,"Bruno, Nicola","$171,486",$0,$0,$0
1323,"Slanar, Martin","$171,093",$0,$0,$0
1324,"Giorgini, Daniele","$170,869","$5,283","$4,218","$1,065"
1325,"Lucena, Matt","$170,523",$0,$0,$0
1326,"Betov, Sergey","$170,060","$61,575","$5,373","$56,202"
1327,"Moraru, Gabriel","$169,856",$0,$0,$0
1328,"Kohlberg, Andy","$169,395",$0,$0,$0
1329,"Eaton, Chris","$168,596",$0,$0,$0
1330,"Baguena, Juan Carlos","$168,464",$0,$0,$0
1331,"Foster, Andrew","$168,329",$0,$0,$0
1332,"Schranz, Wolfgang","$168,313",$0,$0,$0
1333,"Scala, Davide","$168,066",$0,$0,$0
1334,"Romboli, Fernando","$167,982","$24,761","$16,944","$7,817"
1335,"Stankovic, Branislav","$167,847",$0,$0,$0
1336,"Nieminen, Timo","$167,767",$0,$0,$0
1337,"Rochette, Laurent","$167,593","$11,897","$9,666","$2,231"
1338,"Struvay, Eduardo","$167,054","$35,756","$24,701","$11,055"
1339,"Karatsev, Aslan","$166,577","$77,840","$69,406","$8,434"
1340,"Gurfein, Jim","$166,472",$0,$0,$0
1341,"Ireland, Jon","$166,355",$0,$0,$0
1342,"Nielsen, Mark","$166,271",$0,$0,$0
1343,"Delfino, Mariano","$166,257",$100,$0,$100
1344,"Bower, Justin","$166,067",$0,$0,$0
1345,"Petrovic, Dejan","$165,819",$0,$0,$0
1346,"Woehrmann, Jens","$165,790",$0,$0,$0
1347,"Valeri, Massimo","$164,828",$0,$0,$0
1348,"Oudsema, Scott","$164,610",$0,$0,$0
1349,"Ardinghi, Massimo","$164,274",$0,$0,$0
1350,"Dunk, Chris","$164,030",$0,$0,$0
1351,"Mankad, Harsh","$163,939",$0,$0,$0
1352,"Alcaide, Guillermo","$163,651",$36,$0,$36
1353,"Chvojka, Erik","$163,316",$0,$0,$0
1354,"Thompson, Jordan","$163,018","$76,379","$69,986","$6,393"
1355,"Guy, Steve","$162,353",$0,$0,$0
1356,"De Miguel, David","$162,266",$0,$0,$0
1357,"Menezes, Mauro","$162,044",$0,$0,$0
1358,"Bury, Aliaksandr","$161,731","$72,954",$0,"$72,954"
1359,"Delic, Mate","$161,206","$37,341","$35,047","$2,294"
1360,"Bai, Yan","$161,199","$65,904","$53,328","$12,576"
1361,"Saoudi, Slimane","$161,196",$0,$0,$0
1362,"Ghareeb, Mohammad","$160,611",$474,$0,$474
1363,"Summerer, Tobias","$160,426",$0,$0,$0
1364,"Langer, Nils","$159,239","$52,256","$45,823","$6,433"
Page 31 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1365,"Nunez, Eric","$159,055",$0,$0,$0
1366,"Lugassy, Gary","$158,482",$192,$0,$192
1367,"Torebko, Peter","$158,324","$19,057","$17,739","$1,318"
1368,"Tuksar, Sasa","$158,262",$0,$0,$0
1369,"Gloria, Louis","$158,068",$0,$0,$0
1370,"Henricsson, Per","$158,044",$0,$0,$0
1371,"Safwat, Mohamed","$157,563","$36,169","$31,905","$4,264"
1372,"Miele, Andre","$157,369","$8,193","$5,100","$3,093"
1373,"Van Der Duim, Antal","$156,223","$12,091","$7,976","$4,115"
1374,"Ross, John","$156,098",$0,$0,$0
1375T,"Korita, Eric","$155,943",$0,$0,$0
1375T,"Rice, David","$155,943","$11,713","$7,648","$4,065"
1377,"Lopez-Perez, Enrique","$155,649","$19,430","$14,616","$4,814"
1378,"Doyle, Matt","$155,442",$0,$0,$0
1379,"Gard, Catalin-Ionut","$154,717","$1,808",$916,$892
1380,"Smirnov, Artem","$154,571","$27,460","$25,127","$2,333"
1381,"Briggs, Mike","$154,114",$0,$0,$0
1382,"Windahl, Jorgen","$152,785",$0,$0,$0
1383,"Acioly, Ricardo","$152,766",$0,$0,$0
1384,"Kowalski, Wojtek","$152,514",$0,$0,$0
1385,"Daniell, Marcus","$152,267","$74,360",$770,"$73,590"
1386,"Pequery, Jean-Michel","$152,149",$108,$0,$108
1387,"Goes, Julio","$151,995",$0,$0,$0
1388,"Ganzabal, Alejandro","$151,882",$0,$0,$0
1389,"King, Phillip","$151,763",$0,$0,$0
1390,"Visconti, Mario","$151,136",$0,$0,$0
1391,"Duran, Guillermo","$150,865","$54,402","$1,755","$52,647"
1392,"Milligan, Luke","$150,362",$0,$0,$0
1393,"Androic, Toni","$150,212","$19,071","$17,111","$1,960"
1394,"Nido, Miguel","$150,021",$0,$0,$0
1395,"Kedryuk, Alexey","$149,645",$420,$312,$108
1396,"Brown, Jeff","$149,541",$0,$0,$0
1397,"Gisbert Jr, Juan","$149,429",$0,$0,$0
1398,"Vojtischek, Paul","$149,428",$0,$0,$0
1399,"Mancisidor, Alejo","$149,180",$0,$0,$0
1400,"Fernandez, Oliver","$148,944",$0,$0,$0
1401,"Kirche, Leonardo","$148,456","$6,455","$5,541",$914
1402,"Ionita, Victor","$147,106",$0,$0,$0
1403,"Krocsko, Jozsef","$146,884",$0,$0,$0
1404,"Balazs, Attila","$146,830",$0,$0,$0
1405,"Tourte, Nicolas","$146,206",$0,$0,$0
1406,"Grassi, Claudio","$146,054","$3,037",$974,"$2,063"
1407,"Chadaj, Adam","$145,999","$1,414",$952,$462
1408,"Adaktusson, Jacob","$145,751","$3,628","$3,376",$252
Page 32 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
1409,"Sarstrand, Marcus","$145,732",$0,$0,$0
1410,"Campozano, Julio Cesar","$145,730",$0,$0,$0
1411,"Dowlen, David","$145,552",$0,$0,$0
1412,"Behrens, Bill","$145,547",$0,$0,$0
1413,"El Amrani, Reda","$145,522",$0,$0,$0
1414,"Perlant, Jean-Baptiste","$145,439",$0,$0,$0
1415,"Moreno, Agustin","$144,576",$0,$0,$0
1416,"Urpi, Gabriel","$144,450",$0,$0,$0
1417,"Washington, Mashiska","$143,963",$0,$0,$0
1418,"Trusendi, Walter","$143,901","$3,786","$2,880",$906
1419,"Vogel, Richard","$143,874",$0,$0,$0
1420,"Tosic, Goran","$143,605",$0,$0,$0
1421,"Aramburu, Alejandro","$143,267",$0,$0,$0
1422,"McClune, Michael","$142,880",$0,$0,$0
1423,"Hemmes, Fred","$142,365",$0,$0,$0
1424,"Silcock, Grant","$142,184",$0,$0,$0
1425,"Ishii, Yaoki","$142,174",$0,$0,$0
1426,"Rodrigues, Mathieu","$142,067",$108,$0,$108
1427,"Borvanov, Roman","$142,053",$0,$0,$0
1428,"Blake, Thomas","$141,801",$0,$0,$0
1429,"Larkham, Brent","$141,612",$0,$0,$0
1430,"Blackman, Martin","$141,468",$0,$0,$0
1431,"Lee, Hsin-Han","$141,460","$25,286",$0,"$25,286"
1432,"Cadart, Rodolphe","$141,251",$0,$0,$0
