Rank,Player,YTD,Singles,Doubles,Career
574,"Fleming, Colin",0,0,0,1076823
575,"Duckworth, James",37490,37490,0,1076096
576,"Kerr, Jordan",150,0,150,1071211
577,"Stockton, Dick",0,0,0,1063385
578,"Newcombe, John",0,0,0,1062408
579,"Gonzalez, Alejandro",66579,63239,3340,1058605
580,"Tulasne, Thierry",0,0,0,1058412
581,"Mayer, Sandy",0,0,0,1057783
582,"Cervantes, Inigo",54711,46407,8304,1047395
583,"McNamara, Peter",0,0,0,1046935
584,"Perez, Diego",0,0,0,1042224
585,"Oosting, Menno",0,0,0,1041725
586,"Wassen, Rogier",0,0,0,1040061
587,"Ascione, Thierry",0,0,0,1031961
588,"Kravchuk, Konstantin",243561,233163,10398,1031708
589,"Patience, Olivier",0,0,0,1030897
590,"Sweeting, Ryan",0,0,0,1024486
591,"Antonitsch, Alex",0,0,0,1024171
592,"Gremelmayr, Denis",0,0,0,1023334
593,"Elias, Gastao",242234,229244,12990,1022961
594,"Fabbiano, Thomas",401769,381464,20305,1021151
595,"Knippschild, Jens",0,0,0,1017972
596,"Huss, Stephen",0,0,0,1010831
597,"Carlsson, Kent",0,0,0,998956
598,"Pecci Sr., Victor",0,0,0,994408
599,"Warwick, Kim",0,0,0,994045
600,"Berger, Jay",0,0,0,992136
601,"Orsanic, Daniel",0,0,0,991800
602,"Motta, Cassio",0,0,0,986595
603,"Thompson, Jordan",512461,423584,88877,981787
604,"Monroe, Nicholas",297293,0,297293,977798
605,"Behrend, Tomas",0,0,0,977352
606,"Kratzmann, Andrew",0,0,0,976085
607,"Popp, Alexander",0,0,0,976038
608,"Polasek, Filip",0,0,0,975899
609,"Polansky, Peter",221447,209177,12270,970763
610,"Fritz, Taylor",398061,380211,17850,968678
611,"Ungur, Adrian",11483,9388,2095,961008
612,"Devilder, Nicolas",0,0,0,959449
613,"Heuberger, Ivo",0,0,0,950068
614,"Huta Galung, Jesse",258,258,0,946839
615,"Skoch, David",2122,0,2122,945655
616,"Koenig, Robbie",0,0,0,944191
617,"Medvedev, Daniil",749986,727579,22407,939364
618,"Kokkinakis, Thanasi",274391,244533,29858,938439
619,"Menendez-Maceiras, Adrian",198589,184957,13632,938132
620,"Delic, Amer",0,0,0,935409
621,"Daniel, Taro",343220,336924,6296,933082
622,"Albano, Pablo",0,0,0,931670
623,"Youl, Simon",0,0,0,930856
624,"Nielsen, Frederik",14740,7578,7162,929054
625,"Wessels, Peter",0,0,0,928863
626,"Slozil, Pavel",0,0,0,925242
627,"Kuznetsov, Alex",0,0,0,923666
628,"Davids, Hendrik Jan",0,0,0,923459
629,"Evernden, Kelly",0,0,0,914750
630,"Lobo, Luis",0,0,0,913682
631,"Godwin, Neville",0,0,0,912783
632,"Kudryavtsev, Alexander",32557,23756,8801,909894
633,"Cane, Paolo",0,0,0,903958
634,"Lavalle, Leonardo",0,0,0,903200
635,"Benfele Alvarez, Emilio",0,0,0,902099
636,"Machado, Rui",0,0,0,900563
637,"Nyborg, Peter",0,0,0,898987
638,"Srejber, Milan",0,0,0,898323
639,"Sinner, Martin",0,0,0,896974
640,"Millot, Vincent",184719,176878,7841,896582
641,"Sadri, John",0,0,0,895455
642,"Gullikson, Tom",0,0,0,889492
643,"Jonsson, Lars",0,0,0,888998
644,"Gross, Oliver",0,0,0,876452
645,"Pfister, Henry",0,0,0,873431
646,"Van Scheppingen, Dennis",0,0,0,871886
647,"Fisher, Ashley",0,0,0,871805
648,"Garcia, Martin",0,0,0,868540
649,"Warder, Laurie",0,0,0,865628
650,"Smith, John-Patrick",244134,147530,96604,863147
651,"Talbot, Byron",0,0,0,861245
652,"Brunstrom, Johan",38652,0,38652,860455
653,"Reister, Julian",0,0,0,858260
654,"Marques, Nuno",0,0,0,857262
655,"Tabara, Michal",0,0,0,853900
656,"Alonso, Julian",0,0,0,852891
657,"Melville, Scott",0,0,0,851666
658,"Viloca-Puig, Juan Albert",0,0,0,851371
659,"Tiafoe, Frances",520239,499300,20939,849255
660,"Hood, Mariano",0,0,0,847665
661,"Koevermans, Mark",0,0,0,842859
662,"Riglewski, Udo",0,0,0,842211
663,"Krajicek, Austin",86020,52680,33340,837738
664,"Pashanski, Boris",0,0,0,837645
665,"Elgin, Mikhail",72886,6270,66616,837359
666,"Carraz, Gregory",0,0,0,836734
667,"Delgado, Jamie",0,0,0,834831
668,"Di Mauro, Alessio",0,0,0,833633
669,"Lopez Moron, Alex",0,0,0,833225
670,"Hutchins, Ross",0,0,0,831609
671,"Mronz, Alexander",0,0,0,830234
672,"Shapovalov, Denis",764494,762664,1830,828926
673,"Dyke, Broderick",0,0,0,827530
674,"Nedovyesov, Aleksandr",58187,50868,7319,825422
675,"Aguilera, Juan",0,0,0,825000
676,"Vemic, Dusan",0,0,0,821902
677,"Davis, Marty",0,0,0,821513
678,"Sundstrom, Henrik",0,0,0,819393
679,"Pearce, Brad",0,0,0,818850
680,"Adams, Chuck",0,0,0,818519
681,"Balcells, Juan",0,0,0,815801
682,"Fratangelo, Bjorn",316252,312230,4022,813485
683,"Martin, Fabrice",281045,1185,279860,806662
684,"Thomas, Jim",0,0,0,801553
685,"Olivo, Renzo",346400,327412,18988,798066
686,"Mezzadri, Claudio",0,0,0,797458
687,"Purcell, Mel",0,0,0,797197
688,"Simian, Stephane",0,0,0,796223
689,"Zoecke, Markus",0,0,0,795369
690,"Stebe, Cedrik-Marcel",203560,201758,1802,794974
691,"Vacek, Jan",0,0,0,794420
692,"Ho, Tommy",0,0,0,793819
693,"Barnard, Marius",0,0,0,793416
694,"Zopp, Jurgen",47710,47300,410,792916
695,"Zhang, Ze",116120,91205,24915,792767
696,"Galvani, Stefano",0,0,0,791336
697,"Aldrich, Pieter",0,0,0,790019
698,"Karanusic, Roko",0,0,0,789254
699,"Hipfl, Markus",0,0,0,787415
700,"Levinsky, Jaroslav",0,0,0,784970
701,"Okun, Noam",0,0,0,784555
702,"Perry, Todd",0,0,0,777545
703,"Nishioka, Yoshihito",214339,214339,0,776988
704,"Moor, Terry",0,0,0,776732
705,"Panatta, Adriano",0,0,0,776187
706,"Barazzutti, Corrado",0,0,0,775783
707,"Tieleman, Laurence",0,0,0,773130
708,"Guez, David",31294,25542,5752,770586
709,"Morrison, Jeff",0,0,0,770476
710,"Kinnear, Kent",0,0,0,770149
711,"Cibulec, Tomas",0,0,0,769316
712,"Allegro, Yves",0,0,0,768327
713,"Koellerer, Daniel",0,0,0,757918
714,"Joyce, Michael",0,0,0,756999
715,"Vajda, Marian",0,0,0,756646
716,"Drewett, Brad",0,0,0,755546
717,"Giammalva Jr., Sammy",0,0,0,754113
718,"Oswald, Philipp",131278,0,131278,752313
719,"Keil, Mark",0,0,0,749587
720,"Ouanna, Josselin",0,0,0,741500
721,"Gildemeister, Hans",0,0,0,740858
722,"Lozano, Jorge",0,0,0,739424
723,"Alves, Thiago",0,0,0,739405
724,"Saceanu, Christian",0,0,0,738632
725,"Cecchinato, Marco",189833,180092,9741,738457
726,"Cunha-Silva, Joao",0,0,0,735607
727,"Begemann, Andre",93938,3650,90288,733577
728,"Stoliarov, Andrei",0,0,0,733499
729,"Bozoljac, Ilija",13287,0,13287,732110
730,"Rufin, Guillaume",0,0,0,732052
731,"Suzuki, Takao",1818,1530,288,729199
732,"Dabul, Brian",0,0,0,728653
733,"Junqueira, Diego",0,0,0,727371
734,"Schukin, Yuri",0,0,0,723089
735,"Arraya, Pablo",0,0,0,723086
736,"Van Herck, Johan",0,0,0,717393
737,"Sabau, Razvan",258,258,0,714904
738,"Martin, Andrej",76125,71695,4430,709910
739,"Baur, Patrick",0,0,0,709282
740,"Wu, Di",164055,141015,23040,708207
741,"Eschauer, Werner",0,0,0,703735
742,"Cerretani, James",93297,0,93297,701568
743,"Vik, Robin",0,0,0,700030
744,"Melzer, Gerald",225436,213047,12389,699660
745,"Radulescu, Alex",0,0,0,698887
746,"Savolt, Attila",0,0,0,698823
747,"Bogdanovic, Alex",0,0,0,695395
748,"Amaya, Victor",0,0,0,694304
749,"Bloom, Gilad",0,0,0,694271
750,"Kodes, Jan",0,0,0,693197
751,"Diaz, Jacobo",0,0,0,689680
752,"Dickson, Mark",0,0,0,686138
753,"Goldie, Dan",0,0,0,682952
754,"Jensen, Murphy",0,0,0,681817
755,"Carretero, Roberto",0,0,0,680211
756,"Pescariu, Dinu",0,0,0,676539
757,"Odizor, Nduka",0,0,0,675673
758,"Vanhoudt, Tom",0,0,0,675139
759,"Monteiro, Thiago",460938,452632,8306,672207
760,"Nydahl, Tomas",0,0,0,671903
761,"Ball, Carsten",0,0,0,671061
762,"Flach, Doug",0,0,0,670927
763,"Taygan, Ferdi",0,0,0,668104
764,"Gorriz, Marcos Aurelio",0,0,0,662335
765,"Fucsovics, Marton",291436,284020,7416,660347
766,"Petchey, Mark",0,0,0,657776
767,"Parrott, Travis",0,0,0,656339
768,"Ketola, Tuomas",0,0,0,656258
769,"Klein, Brydan",134543,105222,29321,655295
770,"Klahn, Bradley",97207,79247,17960,652760
771,"Humphries, Scott",0,0,0,652092
772,"Miniussi, Christian",0,0,0,651069
773,"Lewis (NZL), Chris",0,0,0,647550
774,"Layendecker, Glenn",0,0,0,647475
775,"Laaksonen, Henri",280186,280186,0,644116
776,"Arnaboldi, Andrea",54846,52455,2391,643682
777,"Rola, Blaz",64007,57885,6122,643124
778,"Fischer, Martin",0,0,0,640889
779,"Morgan, Jamie",0,0,0,640354
780,"Randall, Dave",0,0,0,635374
781,"Luxa, Petr",0,0,0,635062
782,"Giannessi, Alessandro",210972,190029,20943,634692
783,"Brzezicki, Juan Pablo",0,0,0,629845
784,"Skugor, Franko",175546,54997,120549,626578
785,"Crivoi, Victor",0,0,0,626504
786,"Middelkoop, Matwe",194910,3059,191851,626318
787,"Van Emburgh, Greg",0,0,0,625031
788,"Haygarth, Brent",0,0,0,624649
789,"Zovko, Lovro",0,0,0,623479
790,"Santopadre, Vincenzo",0,0,0,619300
791,"Galimberti, Giorgio",0,0,0,619170
792,"Kitinov, Aleksandar",0,0,0,618346
793,"Salzenstein, Jeff",0,0,0,616017
794,"Mektic, Nikola",261771,8585,253186,615313
795,"Hewitt, Bob",0,0,0,613837
796,"Wilkinson, Chris",0,0,0,613641
797,"Bauer, Mike",0,0,0,611891
798,"Gombos, Norbert",259983,254740,5243,610745
799,"Hogstedt, Thomas",0,0,0,609935
800,"Zelenay, Igor",31850,0,31850,609556
801,"McMillan, Frew",0,0,0,609072
802,"Kronemann, Trevor",0,0,0,608844
803,"Buehning, Fritz",0,0,0,608506
804,"Brandi, Cristian",0,0,0,607038
805,"Garcia, Adrian",0,0,0,605753
806,"Mutis, Olivier",0,0,0,605413
807,"Skupski, Ken",79056,0,79056,604342
808,"Ogorodov, Oleg",0,0,0,602095
809,"Hill, Michael",0,0,0,601306
810,"Lloyd, John",0,0,0,598092
811,"Mertl, Jan",16521,13381,3140,597668
812,"Waite, Jack",0,0,0,597013
813,"Sitak, Artem",128821,4555,124266,596960
814,"Vahaly, Brian",0,0,0,596775
815,"Draganja, Marin",20553,0,20553,596030
816,"Stadler, Simon",0,0,0,593657
817,"Markus, Gabriel",0,0,0,589053
818,"Glickstein, Shlomo",0,0,0,588880
819,"Moriya, Hiroki",78654,75274,3380,588755
820,"Bohli, Stephane",0,0,0,588725
821,"Armando, Hugo",0,0,0,588559
822,"Lapentti, Giovanni",9739,8386,1353,588402
823,"Pistolesi, Claudio",0,0,0,587945
824,"Vanni, Luca",103723,100525,3198,587161
825,"DeVries, Steve",0,0,0,584096
826,"Viola, Matteo",35416,30264,5152,575596
827,"Hartfield, Diego",0,0,0,571141
828,"Kirmayr, Carlos",0,0,0,570207
829,"Shamasdin, Adil",109353,0,109353,564379
830,"Escobedo, Ernesto",383229,369659,13570,564214
831,"Wibier, Fernon",0,0,0,563876
832,"Halys, Quentin",216160,196467,19693,562400
833,"Luna, Fernando",0,0,0,561404
834,"Lee, Martin",0,0,0,561085
835,"Veic, Antonio",0,0,0,560536
836,"Kicker, Nicolas",372933,362740,10193,560301
837,"Brown, Jimmy",0,0,0,560131
838,"Demoliner, Marcelo",199733,1025,198708,558425
839,"Bryan, Steve",0,0,0,552962
840,"Healey, Nathan",0,0,0,552190
841,"Prodon, Eric",0,0,0,551992
842,"Matuszewski, Richard",0,0,0,551306
843,"Kilderry, Paul",0,0,0,551195
844,"De Chaunac, Sebastien",0,0,0,547906
845,"Bhambri, Yuki",146265,140913,5352,547183
846,"Luzzi, Federico",0,0,0,544562
847T,"Moser, Frank",690,690,0,543117
847T,"Trungelliti, Marco",157890,153809,4081,543117
849,"Ruah, Maurice",0,0,0,542546
850,"Herrera, Luis",0,0,0,542438
851,"Taino, Eric",0,0,0,542367
852,"Nelson, Todd",0,0,0,541277
853,"Ymer, Elias",130896,123167,7729,540645
854,"Ignatik, Uladzimir",102543,96982,5561,538264
855,"Ghem, Andre",32647,29373,3274,534466
856,"Dupre, Pat",0,0,0,533743
857,"Lammer, Michael",0,0,0,533475
858,"Silva, Julio",0,0,0,531580
859,"Pospisil, Jaroslav",8087,5827,2260,530993
860,"Niemeyer, Frederic",0,0,0,530673
861,"Huet, Stephane",0,0,0,529583
862,"Roche, Tony",0,0,0,529199
863,"Smith, Roger",0,0,0,528200
864,"Cannon, Shelby",0,0,0,526800
865,"Tramacchi, Peter",0,0,0,526544
866,"Guardiola, Thierry",0,0,0,525936
867,"Novikov, Dennis",131153,121563,9590,523832
868,"Hadad, Mauricio",0,0,0,523801
869,"Parmar, Arvind",0,0,0,519643
870,"Eysseric, Jonathan",104093,38566,65527,518514
871,"Borwick, Neil",0,0,0,517035
872,"Carballes Baena, Roberto",128748,123833,4915,516996
873,"Andreozzi, Guido",116482,100542,15940,516439
874,"Hantschk, Markus",0,0,0,514852
875,"Duncan, Lawson",0,0,0,514450
876,"Bale, Lan",0,0,0,514265
877,"Fontang, Frederic",0,0,0,513509
878,"Meffert, Dominik",0,0,0,513278
879,"Dustov, Farrukh",8364,7024,1340,506060
880,"Chen, Ti",58678,47591,11087,505678
881,"Benhabiles, Tarik",0,0,0,505471
882,"Renzenbrink, Joern",0,0,0,504929
883,"Groen, Sander",426,0,426,503344
884,"Merklein, Mark",0,0,0,502870
885,"Nainkin, David",0,0,0,501132
886,"Weiss, Robbie",0,0,0,499723
887,"Weiner, Glenn",0,0,0,498614
888,"Van't Hof, Robert",0,0,0,496384
889,"Kempers, Tom",0,0,0,494330
890,"Sidorenko, Alexandre",1922,1922,0,492431
891,"Arguello, Facundo",33731,25619,8112,492344
892,"Manson, Bruce",0,0,0,492338
893,"Ran, Eyal",0,0,0,492055
894,"Thorne, Kenny",0,0,0,492045
895,"Clezar, Guilherme",52222,46734,5488,490989
896,"Vagnozzi, Simone",0,0,0,490569
897,"Bergh, Rikard",0,0,0,488500
898,"Bertolini, Massimo",0,0,0,487354
899,"Anger, Matt",0,0,0,486506
900,"Molteni, Andres",141075,8630,132445,485902
901,"Campbell, Steve",0,0,0,484898
902,"Stanoytchev, Orlin",0,0,0,484515
903,"Gonzalez, Francisco",0,0,0,483023
904,"Vinck, Christian",0,0,0,482534
905,"Puentes, German",0,0,0,481369
906,"Hooper, Chip",0,0,0,479798
907,"Sandgren, Tennys",234368,227350,7018,478785
908,"Saville, Luke",51716,25195,26521,478558
909,"Elseneer, Gilles",0,0,0,477809
910,"Motomura, Gouichi",0,0,0,477077
911,"Alund, Martin",0,0,0,476558
912,"Bengoechea, Eduardo",0,0,0,476094
913,"Canter, Jonathan",0,0,0,474516
914,"Basic, Mirza",124991,121670,3321,473398
915,"Haehnel, Jerome",0,0,0,472122
916,"Pavlasek, Adam",182240,182240,0,470739
917,"Ratiwatana, Sonchat",38506,0,38506,467773
918,"Shiras, Leif",0,0,0,467156
919,"Kovalik, Jozef",138556,132279,6277,466999
920,"Bowen, Devin",0,0,0,466878
921,"Molchanov, Denys",34096,8598,25498,466302
922,"Marx, Philipp",0,0,0,466198
923,"Wuyts, Bart",0,0,0,465408
924,"Bubka, Sergei",0,0,0,465186
925,"Cancellotti, Francesco",0,0,0,464876
926,"Wahlgren, Lars-Anders",0,0,0,464310
927,"Junaid, Rameez",10149,0,10149,464098
928,"Altur, Jose Francisco",0,0,0,463453
929,"Amritraj, Prakash",0,0,0,460805
930,"Williams, Rhyne",5532,3047,2485,460657
931,"Ratiwatana, Sanchai",40656,0,40656,460289
932,"Hernandez, Alejandro",0,0,0,456412
933,"Panatta, Claudio",0,0,0,455711
934,"Walts, Butch",0,0,0,454343
935,"Sapsford, Danny",0,0,0,450722
936,"Wekesa, Paul",0,0,0,448114
937,"Weintraub, Amir",5598,5418,180,447978
938,"Mertens, Yannick",38495,34027,4468,447579
939,"Sirianni, Joseph",0,0,0,447569
940,"Peralta, Julio",231518,0,231518,447063
941,"Doohan, Peter",0,0,0,446667
942,"Kroon, Niclas",0,0,0,446524
943,"Landsberg, Johan",0,0,0,444593
944,"Edwards, Eddie",0,0,0,441869
945,"Ouahab, Lamine",9569,7286,2283,441743
946,"Fetterlein, Frederik",0,0,0,441561
947,"Reid, Matt",87789,0,87789,441332
948,"Azar, Roberto",0,0,0,441303
949,"Poliakov, Dimitri",0,0,0,438529
950,"Daniell, Marcus",172135,0,172135,438022
951,"Thomann, Nicolas",0,0,0,437629
952,"Whittington, Andrew",241596,155475,86121,436723
953,"Rebolledo, Pedro",0,0,0,435551
954,"Shimada, Thomas",0,0,0,433946
955,"Van Patten, Vincent",0,0,0,433522
956,"Limberger, Carl",0,0,0,431503
957,"Pridham, Chris",0,0,0,431272
958,"Bednarek, Tomasz",14101,0,14101,430912
959,"Van der Merwe, Izak",0,0,0,430017
960,"Recouderc, Laurent",0,0,0,429305
961,"Manta, Lorenzo",0,0,0,429102
962,"Goodall, Josh",0,0,0,428956
963,"Podlipnik-Castillo, Hans",93941,1810,92131,425294
964,"Klec, Ivo",0,0,0,421734
965,"Sznajder, Andrew",0,0,0,419995
966,"Marcelino, Danilo",0,0,0,419467
967,"Vasek, Radomir",0,0,0,418622
968,"Chamberlin, Paul",0,0,0,410831
969,"Evans, Brendan",0,0,0,410076
970,"Guzman, Juan-Pablo",0,0,0,408122
971,"Winitsky, Van",0,0,0,408120
972,"De Palmer, Mike",0,0,0,406143
973,"Economidis, Konstantinos",0,0,0,405520
974,"Olivetti, Albano",33536,17881,15655,404276
975,"Yang, Tsung-Hua",40189,27297,12892,403862
976,"Yani, Michael",0,0,0,403300
977,"Solves, Gerard",0,0,0,403190
978,"Naso, Gianluca",54,0,54,402534
979,"Baker, Jamie",0,0,0,401380
980,"Strelba, Martin",0,0,0,400835
981,"Masso, Eduardo",0,0,0,400093
982,"Witten, Jesse",1780,1510,270,399938
983,"Desein, Niels",14062,11328,2734,398234
984,"Bathman, Ronnie",0,0,0,398055
985,"Bachelot, Jean-Francois",0,0,0,395248
986,"Simoni, Alexandre",0,0,0,394788
987,"Thoms, Arne",0,0,0,392232
988,"Maurer, Andreas",0,0,0,391562
989,"Coutelot, Nicolas",0,0,0,390290
990,"Osterthun, Ricki",0,0,0,390259
991,"Ferreiro, Franco",0,0,0,388719
992,"Rive, Joey",0,0,0,388558
993,"Dier, Dirk",0,0,0,388546
994,"Ellwood, Ben",0,0,0,388461
995,"Bourgue, Mathias",123536,116165,7371,388080
996,"Fukarek, Ota",0,0,0,387322
997,"Kozlov, Stefan",182956,173581,9375,387296
998,"Emmrich, Martin",0,0,0,386542
999,"Raja, Purav",113823,0,113823,383803
1000,"Sharan, Divij",130536,1185,129351,382076
1001,"Kindlmann, Dieter",0,0,0,381485
1002,"Fleishman, Zack",0,0,0,381160
1003,"McGee, James",75668,69543,6125,380510
1004,"Leach, Mike",0,0,0,379811
1005,"Snobel, Pavel",0,0,0,377192
1006,"Noszaly, Sandor",0,0,0,376265
1007,"Testerman, Ben",0,0,0,375659
1008,"Middleton, T.J.",0,0,0,374521
1009,"Montcourt, Mathieu",0,0,0,374461
1010,"Pavic, Ante",35541,30132,5409,372897
1011,"Bolt, Alex",133947,81030,52917,372622
1012,"Setkic, Aldin",86894,80952,5942,371153
1013,"Uchiyama, Yasutaka",146986,92036,54950,370855
1014,"Browne, Federico",0,0,0,370589
1015,"Donnelly, Gary",0,0,0,370579
1016,"Winogradsky, Eric",0,0,0,370072
1017,"Elsner, Daniel",0,0,0,369334
1018,"Bahrami, Mansour",0,0,0,368780
1019,"Holmes, Greg",0,0,0,368690
1020,"Marti, Javier",31017,29264,1753,365999
1021,"Engel, David",0,0,0,363721
1022,"Hocevar, Ricardo",6432,5262,1170,363656
1023,"Balleret, Benjamin",0,0,0,363382
1024,"Rehnquist, Bjorn",0,0,0,363078
1025,"Oresar, Bruno",0,0,0,361152
1026,"Li, Zhe",39229,31347,7882,358267
1027,"Broady, Liam",81264,78968,2296,357585
1028,"Oliver, Graydon",0,0,0,357113
1029,"Smeets, Robert",0,0,0,355595
1030,"Miranda, Ivan",0,0,0,355570
1031,"Gehring, Rolf",0,0,0,355057
1032,"Martin, David",0,0,0,354753
1033,"Diez, Steven",73408,68886,4522,353862
1034,"Paloheimo, Veli",0,0,0,353661
1035,"Jenkins, Scoville",0,0,0,353515
1036,"Bloomfield, Richard",0,0,0,352855
1037,"Paul, Tommy",185013,174593,10420,352690
1038,"Duran, Guillermo",96166,4472,91694,352475
1039,"Grant, Geoff",0,0,0,351932
1040,"Tsitsipas, Stefanos",306652,302949,3703,351082
1041,"Kruger, Stefan",0,0,0,350994
1042,"Laurendeau, Martin",0,0,0,349692
1043,"Siljestrom, Andreas",46644,0,46644,348871
1044,"Authom, Maxime",13083,10356,2727,345984
1045,"Castle, Andrew",0,0,0,344338
1046,"Michon, Axel",22170,20682,1488,341918
1047,"Lamasine, Tristan",65254,46038,19216,341736
1048,"Roese, Fernando",0,0,0,341334
1049,"Teixeira, Maxime",0,0,0,340404
1050,"King, Darian",177901,172397,5504,339069
1051,"Keretic, Damir",0,0,0,338421
1052,"Salamanca, Carlos",4634,3360,1274,338323
1053,"Jones, Greg",4027,3277,750,338004
1054,"Pretzsch, Axel",0,0,0,336815
1055,"Garnett, Bret",0,0,0,336551
1056,"Carlsson, Johan",0,0,0,335509
1057,"Anzari , Tomas",0,0,0,335020
1058,"Amritraj, Anand",0,0,0,332133
1059,"Fredriksson, Patrik",0,0,0,331508
1060,"Crugnola, Marco",0,0,0,331072
1061,"Hocevar, Marcos",0,0,0,330047
1062,"Iwabuchi, Satoshi",0,0,0,329243
1063,"Decoud, Sebastian",0,0,0,328980
1064,"Charpentier, Marcelo",0,0,0,328886
1065,"Flegl, Vojtech",0,0,0,328104
1066,"Ryderstedt, Michael",0,0,0,327437
1067,"Dowdeswell, Colin",0,0,0,327277
1068,"Coupe, Brandon",0,0,0,326938
1069,"Opelka, Reilly",191741,177579,14162,326701
1070,"Sousa, Pedro",110548,109828,720,326574
1071,"Simpson, Russell",0,0,0,326467
1072,"Ocleppo, Gianni",0,0,0,325570
1073,"Simonsson, Hans",0,0,0,325035
1074,"Rubin, Noah",106499,105479,1020,323334
1075,"Kempes, Edwin",0,0,0,322221
1076,"Wakefield, Myles",0,0,0,321107
1077,"Azzaro, Leonardo",0,0,0,320578
1078,"Martelli, Marzio",0,0,0,320131
1079,"Coppejans, Kimmer",63345,58957,4388,319837
1080,"Burrieza-Lopez, Oscar",162,0,162,319190
1081,"Trifu, Gabriel",0,0,0,319110
1082,"Krueger, Mitchell",139363,130818,8545,318151
1083,"Doyle, Grant",0,0,0,318037
1084,"Ghedin, Riccardo",13494,1998,11496,317614
1085,"Satral, Jan",99936,95111,4825,317315
1086,"Goossens, Kris",0,0,0,316648
1087,"Koolhof, Wesley",134958,0,134958,315973
1088,"Marterer, Maximilian",210999,207490,3509,315881
1089,"Cowan, Barry",0,0,0,315856
1090,"Potier, Jerome",0,0,0,315454
1091,"Arriens, Carsten",0,0,0,314588
1092,"Ramanathan, Ramkumar",118224,111048,7176,314105
1093,"Cierro, Massimo",0,0,0,313726
1094,"Andersen, Jan Frode",0,0,0,312946
1095,"Hirszon, Sasa",0,0,0,312767
1096,"Aguilar, Jorge",162,0,162,312749
1097,"Safwat, Mohamed",97399,93974,3425,312072
1098,"Phillips, Tripp",0,0,0,311162
1099,"Vico, Uros",0,0,0,309892
1100,"Navarra, Mose",0,0,0,309483
1101,"Travaglia, Stefano",190542,184590,5952,309125
1102,"Giammalva, Tony",0,0,0,307994
1103,"Djere, Laslo",141448,139601,1847,307616
1104,"Naewie, Markus",0,0,0,307182
1105,"Larkham, Todd",0,0,0,306108
1106,"Costa, Francisco",0,0,0,305428
1107,"Mitchell, Matt",0,0,0,303978
1108,"Gong, Mao-Xin",25005,0,25005,303510
1109,"Lopez Perez, Enrique",63747,57889,5858,303249
1110,"Lojda, Dusan",0,0,0,302390
1111,"Reid, Todd",0,0,0,302000
1112,"Warburg, Sam",0,0,0,301995
1113,"Cervenak, Pavol",0,0,0,301988
1114,"De Greef, Arthur",124056,121330,2726,301628
1115,"Noteboom, Stephen",0,0,0,301344
1116,"Granollers, Gerard",23898,18396,5502,300867
1117,"Massa, Edgardo",0,0,0,300279
1118,"Lopez, German",0,0,0,298869
1119,"Birner, Stanislav",0,0,0,298727
1120,"Jarry, Nicolas",167694,159234,8460,298534
1121,"Jones, Alun",0,0,0,298154
1122,"Wostenholme, Martin",0,0,0,298147
1123,"Kutsenko, Vadim",0,0,0,297093
1124,"Behr, Noam",96,0,96,296906
1125,"Mitchell, Benjamin",5850,4830,1020,296202
1126,"Schwaier, Hans",0,0,0,295886
1127,"Bourne, Lloyd",0,0,0,295736
1128,"Witt, David",0,0,0,295543
1129,"Dasnieres de Veigy, Jonathan",0,0,0,294812
1130,"Sell, Michael",0,0,0,294371
1131,"Samper-Montana, Jordi",30078,28846,1232,293140
1132,"Prpic, Filip",0,0,0,293095
1133,"Cakl, Tomas",0,0,0,293005
1134,"Ostoja, Marko",0,0,0,292826
1135,"Zampieri, Caio",17337,10192,7145,292766
1136,"Acuna, Ricardo",0,0,0,291650
1137,"Jonsson, Fredrik",0,0,0,291169
1138,"Messori, Filippo",0,0,0,291151
1139,"Bublik, Alexander",221826,217759,4067,290640
1140,"Stefanki, Larry",0,0,0,290073
1141,"Faurel, Jean-Christophe",0,0,0,289530
1142,"Stoppini, Andrea",0,0,0,289443
1143,"Frawley, John",0,0,0,289416
1144,"Colombo, Simone",0,0,0,289230
1145,"Doumbia, Yahiya",0,0,0,287231
1146,"Knittel, Bastian",0,0,0,287072
1147,"Arevalo, Marcelo",90186,67250,22936,285614
1148,"Mmoh, Michael",148600,147330,1270,284605
1149,"Krajan, Zeljko",0,0,0,284128
1150,"Puetz, Tim",43622,20254,23368,283065
1151,"Gaio, Federico",82179,74908,7271,282561
1152,"Dilucia, David",0,0,0,281857
1153,"Kim, Alex",0,0,0,281041
1154,"Motti, Alessandro",20554,0,20554,278400
1155,"Grigelis, Laurynas",43876,36261,7615,278388
1156,"Simonsson, Stefan",0,0,0,278086
1157,"Jabali, Roberto",0,0,0,277807
1158,"Ingaramo, Marcelo",0,0,0,276559
1159,"Stenlund, Ulf",0,0,0,274501
1160,"Craca, Marcello",0,0,0,273659
1161,"Bester, Philip",19650,14061,5589,272057
1162,"Statham, Rubin",46380,35078,11302,271603
1163,"Velotti, Agustin",32744,29228,3516,271594
1164,"Norrie, Cameron",230563,226350,4213,271547
1165,"Rehmann, Lars",0,0,0,271500
1166,"Donati, Matteo",67517,60807,6710,271398
1167,"Minar, Jan",0,0,0,270701
1168,"Hadad, Amir",0,0,0,269231
1169,"Couto, Emanuel",0,0,0,269186
1170,"Satschko, Alexander",14199,0,14199,268636
1171,"Schoorel, Thomas",0,0,0,267992
1172,"Ledovskikh, Mikhail",0,0,0,267854
