Rank,Player,YTD,Singles,Doubles,Career
533,"Montes-De La Torre, Inaki",43129,31030,12099,93694
534,"Rottgering, Mees",42992,42614,378,51827
535,"Zapata Miralles, Bernabe",42863,42073,790,2598375
536,"Piraino, Gabriele",42576,42522,54,107316
537,"Mayo, Aidan",42363,41203,1160,208147
538,"Pokorny, Lukas",42263,24437,17826,115527
539,"Andreev, Adrian",42176,41058,1118,476991
540,"Shah, Aryan",41684,35472,6212,57773
541,"Te, Rigele",41389,31367,10022,234440
542,"Paulson, Andrew",41218,20920,20298,177965
543,"Bai, Yan",40699,40289,410,476011
544,"Hardt, Nick",40597,40242,355,393008
545,"Tudorica, Alvin Nicholas",40577,37351,3226,54533
546,"Fomin, Sergey",40391,34164,6227,131515
547,"Andaloro, Fabrizio",40363,38227,2136,73783
548,"Dalla Valle, Enrico",40168,37011,3157,205300
549,"Winegar, Theodore",40081,0,40081,42624
550,"Justo, Guido Ivan",39930,34929,5001,98050
551,"Kiger, Mac",39808,240,39568,78280
552,"Nanda, Govind",39464,34543,4921,204087
553,"Jones, Maximus",39453,37020,2433,83289
554,"Molleker, Rudolf",39334,37110,2224,771026
555,"Milavsky, Daniel",38897,27963,10934,44104
556,"Matsuda, Ryuki",38892,24770,14122,96567
557,"Ghibaudo, Antoine",38664,37772,892,84540
558,"Reymond, Arthur",38643,17227,21416,131837
559,"Jecan, Alexandru",38631,0,38631,166994
560,"Nedic, Andrej",38491,34754,3737,63812
561,"Araujo, Pedro",38359,29233,9126,118116
562,"Sell, Karue",38258,38258,0,111857
563,"Potenza, Luca",38118,32819,5299,112068
564,"Zormann, Marcelo",37565,240,37325,204138
565,"Boitan, Gabi Adrian",37518,34936,2582,108831
566,"Borg, Leo",37509,35103,2406,161812
567,"Samuel, Toby",37500,37133,367,114259
568,"Marmousez, Lilian",37469,35914,1555,89207
569,"Picchione, Andrea",37412,33528,3884,128589
570,"Reynolds, Finn",37299,480,36819,70104
571,"Isomura, Kokoro",37204,25822,11382,82269
572,"Maxted, Lui",37166,18095,19071,47059
573,"Brancaccio, Raul",37116,33880,3236,495571
574,"Nijboer, Ryan",37000,34059,2941,169790
575,"Casanova, Hernan",36526,29308,7218,327132
576,"Soriano Barrera, Adria",36513,29742,6771,101275
577,"Singh, Karan",36412,29910,6502,77290
578,"Martinez, Luis David",36316,1685,34631,375117
579,"Hewitt, Cruz",36262,33279,2983,39068
580,"Broady, Liam",35957,34222,1735,2100667
581,"Sanchez, Luca",35939,702,35237,137303
582,"Zeballos, Federico",35920,2546,33374,279591
583,"Jorda Sanchis, David",35798,34824,974,175705
584,"Henning, Philip",35788,31470,4318,71331
585,"Pieczonka, Filip",35757,8945,26812,52754
586,"Alcala Gurri, Max",35683,33532,2151,109570
587,"Martinez, Alex",35637,29699,5938,69299
588,"Castelnuovo, Luca",35592,27504,8088,123740
589,"Shin, Sanhui",35587,32529,3058,85491
590,"Molchanov, Denys",35539,843,34696,931067
591,"Poullain, Lucas",35502,34429,1073,142539
592,"Chung, Hyeon",35403,35403,0,3774890
593,"Tokuda, Renta",35385,34758,627,147290
594,"Fenty, Andrew",35273,25143,10130,62694
595,"Ambrogi, Luciano Emanuel",35031,29634,5397,92047
596,"Barroso Campos, Alberto",35027,21502,13525,153297
597,"Ymer, Mikael",34830,34830,0,2804336
598,"Veldheer, Mick",34829,359,34470,150103
599,"Ingildsen, Johannes",34698,5235,29463,96470
600,"Wang, Aoran",34632,16390,18242,151860
601,"Delaney, Jake",34590,24341,10249,111963
602,"Uesugi, Kaito",34498,3981,30517,145876
603,"Karatsev, Aslan",34482,34482,0,5386717
604,"Sakamoto, Pedro",34333,32410,1923,271794
605,"Binda, Alexandr",34179,27272,6907,68461
606,"Cretu, Cezar",34149,28951,5198,146489
607,"Vasa, Eero",33992,24786,9206,88335
608,"Jones, Hayden",33981,30742,3239,66781
609,"Ribeiro, Eduardo",33753,24950,8803,133651
610,"Serdarusic, Nino",33676,4378,29298,553570
611,"Krumich, Martin",33581,33141,440,106781
612,"Orlov, Vladyslav",33476,21704,11772,199227
613,"Liutarevich, Ivan",33412,2424,30988,152676
614,"Forejtek, Jonas",33322,24559,8763,215043
615,"Mager, Gianluca",33304,33304,0,1672781
616,"Ovcharenko, Oleksandr",33153,24868,8285,115378
617,"Strombachs, Robert",32944,28819,4125,146474
618,"Vasami, Jacopo",32935,26145,6790,33451
619,"Kirkin, Ergi",32792,29338,3454,217528
620,"Saraiva Dos Santos, Paulo Andre",32734,21160,11574,74066
621,"Stebe, Cedrik-Marcel",32697,32643,54,1609348
622,"Baadi, Taha",32616,28022,4594,73849
623,"Kennedy, Jack",32516,31860,656,58036
624,"Wallin, Olle",32340,29400,2940,49295
625,"Ursu, Vadym",32208,27660,4548,136550
626,"Basile, Pierluigi",31951,29297,2654,37004
627,"Neuchrist, Maximilian",31919,25343,6576,407237
628,"Williams, Cooper",31833,8868,22965,50974
629,"Cukierman, Daniel",31727,4313,27414,168740
630,"Matsuoka, Hayato",31637,29938,1699,47890
631,"Kielan, Szymon",31632,4367,27265,74226
632,"Banerjee, Samir",31499,29330,2169,71368
633,"Banthia, Siddhant",31336,4069,27267,67377
634,"Olivo, Renzo",31323,27292,4031,1461638
635,"Fonio, Giovanni",31264,29960,1304,209237
636,"Nam, JiSung",30878,11242,19636,353560
637,"Gadamauri, Buvaysar",30697,24926,5771,86600
638,"Dev, S D Prajwal",30678,18282,12396,100103
639,"Lopez Montagud, Carlos",30525,27153,3372,132687
640,"Vanshelboim, Eric",30463,24818,5645,136806
641,"Magadan, Alan",30421,23906,6515,39429
642,"Willwerth, Benjamin",30398,29646,752,31409
643,"Exsted, Maxwell",30188,4406,25782,31817
644,"Rodriguez, Lorenzo Joaquin",30130,24572,5558,75864
645,"Takahashi, Yusuke",29940,29026,914,209885
646,"Berankis, Ricardas",29838,29146,692,4873862
647,"Parker, Stuart",29699,26926,2773,178564
648,"Vega Hernandez, David",29567,0,29567,677889
649,"McHugh, Aidan",29520,26877,2643,238653
650,"McCormick, Tristan",29318,25936,3382,72825
651,"Schiessl, Joao Eduardo",29285,24684,4601,60940
652,"Schoenhaus, Max",29209,20502,8707,35077
653,"Ribecai, Michele",28930,26514,2416,41162
654,"Pavel, Bogdan",28669,2396,26273,66484
655,"Dhamne, Manas",28606,27539,1067,43373
656,"Satterfield, Jack",28579,28492,87,28579
657,"Moriya, Hiroki",28471,27316,1155,1087651
658,"Walkow, Szymon",28070,0,28070,323186
659,"Poling, Karl",28021,20651,7370,45990
660,"Colson, Tibo",28015,22445,5570,81645
661,"Arias, Boris",27997,1696,26301,174365
662,"Kaliyanda Poonacha, Niki",27826,720,27106,147150
663,"Shiraishi, Hikaru",27822,24810,3012,61968
664,"Ayeni, Alafia",27705,18668,9037,117257
665,"Ouakaa, Aziz",27656,18151,9505,117562
666,"Blanch, Dali",27637,23931,3706,76694
667,"Sheehy, Joshua",27407,12750,14657,74176
668,"Kingsley, Cannon",27298,24702,2596,118751
669,"Pujol Navarro, Bruno",27230,0,27230,71578
670,"Woestendick, Cooper",27140,3178,23962,38082
671,"Tobon, Miguel",27137,23040,4097,31432
672,"Donnet, Etienne",27100,23229,3871,40356
673,"Gima, Sebastian",27095,24886,2209,91129
674,"Marti Pujolras, Alex",27047,23367,3680,132536
675,"Marcondes, Igor",27025,21257,5768,86557
676,"Bortolotti, Marco",27014,0,27014,289582
677,"Jones, Ben",26922,12169,14753,95168
678,"Poljak, David",26886,7908,18978,169093
679,"Zhukov, Maxim",26768,23826,2942,51097
680,"Peliwo, Filip",26746,24397,2349,424569
681,"Sekulic, Philip",26664,26084,580,246245
682,"Alkaya, Mert",26616,23086,3530,45304
683,"Saville, Luke",26600,0,26600,1431995
684,"Cid Subervi, Roberto",26585,25860,725,311084
685,"La Serna, Juan Manuel",26496,24355,2141,55872
686,"Merino, Alexander",26489,385,26104,102031
687,"Rocha, Francisco",26407,17241,9166,58880
688,"Sakellaridis, Dimitris",26375,14897,11478,50882
689,"Broska, Florian",26362,25630,732,57519
690,"Paire, Benoit",26283,24928,1355,10541203
691,"Kellovsky, Dominik",26228,18311,7917,113895
692,"Smith, Keegan",26166,22734,3432,139930
693,"Suresh, Dhakshineswar",25955,18749,7206,42867
694,"Harper, Patrick",25865,0,25865,44866
695,"Agafonov, Egor",25864,19953,5911,73873
696,"Paroulek, Tadeas",25834,21892,3942,64356
697,"Tsitsipas, Pavlos",25806,13491,12315,35118
698,"Vylegzhanin, Nikolay",25712,25025,687,64337
699,"Marrero Curbelo, Ivan",25553,16731,8822,62264
700,"Gill, Felix",25547,25547,0,171253
701,"Rodriguez, Cristian",25453,480,24973,353246
702,"Kuzuhara, Bruno",25431,22206,3225,178410
703,"Charlton, Joshua",25392,11833,13559,48159
704,"Ruehl, Tim",25072,814,24258,46297
705,"Omarkhanov, Amir",24993,19796,5197,36806
706,"Arutiunian, Erik",24990,21337,3653,58461
707,"Alvarez, Luis Carlos",24959,23361,1598,43925
708,"Chazal, Maxime",24865,20978,3887,246111
709,"Vandermeersch, Cyril",24774,21452,3322,51239
710,"Campana Lee, Gerard",24729,23261,1468,87766
711,"Bielinskyi, Viacheslav",24706,22916,1790,70396
712,"Weis, Alexander",24643,21428,3215,185212
713,"Bakshi, Aleksandre",24632,19530,5102,133622
714,"Thomson, Connor",24616,4679,19937,46516
715,"Compagnucci, Tommaso",24593,21185,3408,81921
716,"Forti, Francesco",24549,18423,6126,178588
717,"Hach Verdugo, Hans",24455,480,23975,347626
718,"Xilas, Ioannis",24267,23330,937,39083
719,"Park, Uisung",24250,12540,11710,62705
720,"Pospisil, Vasek",24240,24240,0,7228390
721,"Duran, Guillermo",24202,0,24202,701149
722,"Moeller, Marvin",24184,23894,290,156515
723,"Ichikawa, Taisei",24151,14608,9543,77026
724,"Estevez, Juan",24147,21809,2338,44319
725,"Middelkoop, Matwe",23975,0,23975,2212603
726,"Oradini, Giovanni",23898,16631,7267,129292
727,"Basic, Mirza",23891,18412,5479,1293675
728,"Bittoun Kouzmine, Constantin",23824,17090,6734,120919
729,"Dzhavakian, Yurii",23721,20209,3512,91715
730,"Novak, Dennis",23673,21382,2291,2032356
731,"Duda, Filip",23650,456,23194,78896
732,"Barnat, Jiri",23602,666,22936,74578
733,"Ganesan, Adhithya",23596,21330,2266,46466
734,"Kirchheimer, Strong",23475,20296,3179,144048
735,"Visker, Niels",23471,14501,8970,65544
736,"Latinovic, Stefan",23465,3477,19988,35030
737,"Bicknell, Blaise",23458,23264,194,78756
738,"Ferrari, Gianmarco",23456,21704,1752,128326
739,"Chepelev, Andrey",23429,21995,1434,149248
740,"Niklas-Salminen, Patrik",23412,875,22537,191946
741,"Pieczkowski, Olaf",23374,21732,1642,64058
742,"Schachter, Noah",23301,12461,10840,64027
743,"Aguilar Cardozo, Joaquin",23266,16562,6704,39483
744,"Xiao, Linang",23224,20729,2495,75710
745,"Rai, Ajeet",23168,14235,8933,127410
746,"Nesterov, Petr",23034,17938,5096,82989
747,"Shin, Woobin",23032,20415,2617,57911
748,"Pennaforti, Gabriele",22962,22738,224,67564
749,"Isaro, Pruchya",22730,0,22730,101177
750,"Mochizuki, Yuki",22724,19244,3480,107144
751,"Zhu, Evan",22676,21268,1408,160055
752,"Lokoli, Laurent",22670,21770,900,641905
753,"Ricca, Giorgio",22644,406,22238,100038
754,"Popovic, Stefan",22610,17993,4617,72024
755,"Thanos, Aristotelis",22609,22124,485,60410
756,"Perot, Raphael",22601,21932,669,26821
757,"Sinclair, Colin",22555,12543,10012,149934
758,"Nakagawa, Naoki",22542,20113,2429,146059
759,"Kumasaka, Takuya",22476,21351,1125,57124
760,"Beauge, Maxence",22361,16539,5822,84259
761,"Aboian, Valerio",22210,17304,4906,111157
762,"Mckennon, Maxwell",22206,19483,2723,37464
763,"Massard, Loann",22112,18687,3425,46080
764,"Sach, Tai",22074,16547,5527,37044
765,"Sasikumar, Mukund",22031,21156,875,262351
766,"Kivattsev, Kirill",21905,19503,2402,116307
767,"Sinha, Nitin Kumar",21875,10324,11551,70583
768,"Petkovic, Mika",21872,19956,1916,23771
769,"Handel, Tim",21868,17093,4775,95370
770,"De La Fuente, Santiago",21675,14177,7498,43088
771,"Weber, Arthur",21599,19574,2025,97013
772,"Zakaria, Fares",21511,18833,2678,47173
773,"Loge, Jack",21466,19948,1518,39747
774,"Huertas Del Pino Cordova, Arklon",21439,9620,11819,119969
775,"Andreescu, Stefan Adrian",21335,18749,2586,34822
776,"Loof, Thijmen",21266,2771,18495,41886
777,"Vives Marcos, Pedro",21143,16922,4221,67841
778,"Gulin, Svyatoslav",21099,18619,2480,74036
779,"Nikles, Johan",21070,17495,3575,173199
780,"Fellin, Pietro",21068,19365,1703,30728
781,"Moroni, Filippo",21060,16986,4074,37219
782,"Wehnelt, Kai",21048,12431,8617,150134
783,"Erel, Yanki",21004,20142,862,125463
784,"Gimenez, Igor",21000,19264,1736,62485
785,"Basing, Max",20966,19019,1947,37116
786,"Kwon, Soonwoo",20878,18036,2842,3107061
787,"Kusuhara, Yusuke",20868,12746,8122,31369
788,"Sabanov, Matej",20828,0,20828,333817
789,"Van Wyk, Kris",20739,13331,7408,109721
790,"Pearson, Kody",20624,2866,17758,64507
791,"Kravchenko, Georgii",20596,16667,3929,100636
792,"Berkieta, Tomasz",20588,17863,2725,33010
793,"Garcian, Axel",20557,13262,7295,57801
794,"Heinonen, Adam",20534,3114,17420,44223
795,"Hazawa, Shinji",20506,13440,7066,73582
796,"Preda, Luca",20320,16537,3783,23433
797,"Delaney, Jesse",20307,10831,9476,57428
798,"Callejon Hernando, Sergio",20239,18117,2122,30192
799,"Ostapenkov, Daniil",20202,11722,8480,40204
800,"Vandecasteele, Quinn",20182,17187,2995,66300
801,"Grevelius, Erik",20133,502,19631,32881
802,"Sorger, Sebastian",20029,19457,572,50982
803,"Hermans, Mats",19979,0,19979,62590
804,"Iannaccone, Federico",19973,16364,3609,95586
805,"Vithoontien, Leo",19966,13137,6829,41197
806,"Lamasine, Tristan",19965,17344,2621,640110
807,"Catry, Robin",19933,16804,3129,32623
808,"Trongcharoenchaikul, Wishaya",19847,15358,4489,134012
809,"Corwin, Felix",19798,16582,3216,106677
810,"Ionel, Nicholas David",19743,17613,2130,270154
811,"Alujas, Rodrigo",19693,17176,2517,27274
812,"Lalami, Younes",19684,12882,6802,44785
813,"Palosi, Stefan",19584,18205,1379,80337
814,"Artnak, Bor",19570,18643,927,69311
815,"Overbeck, Carl Emil",19507,15616,3891,28509
816,"Gerch, Lucas",19426,14308,5118,143135
817,"Guerrieri, Andrea",19413,18635,778,84777
818T,"Djuric, Branko",19383,18909,474,43569
818T,"Elsayed, Amr",19383,16339,3044,65582
820,"Cuenin, Sean",19355,18589,766,73768
821,"Britto, Luis",19330,670,18660,62574
822,"Faurel, Thomas",19328,19136,192,44288
823,"Donald, Matthew William",19325,15598,3727,45125
824,"Santamarta Roig, Andres",19275,16581,2694,21221
825,"Nagel, Arthur",19228,14697,4531,30858
826,"Friend, Jay",19223,18758,465,24962
827,"Quan, Rudy",19219,18539,680,28634
828,"De Schepper, Kenny",19179,16246,2933,1723494
829,"Gonzalez Fernandez, Mario",19084,17240,1844,57304
830,"Mansilla Diez, Mario",19044,827,18217,43570
831,"Oetzbach, Adrian",19012,16279,2733,69412
832,"Matusevich, Anton",18987,17248,1739,178811
833,"Papamalamis, Theo",18965,17919,1046,55778
834,"Ratti, Lucio",18886,15046,3840,29738
835,"Wessels, Louis",18858,15904,2954,246429
836,"Mo, Ye Cong",18801,15930,2871,79572
837,"Krajci, Michal",18775,15687,3088,26513
838,"Marques, Diogo",18581,9785,8796,35406
839,"Ejupovic, Elmar",18574,18574,0,175807
840,"De Krom, Michiel",18543,15919,2624,88036
841,"Kodat, Toby",18541,18164,377,136178
842,"Ogura, Kosuke",18472,13647,4825,57926
843,"Obradovic, Dusan",18450,15622,2828,55056
844,"Siniakov, Daniel",18411,11757,6654,45969
845,"Rubio Fierros, Alan Fernando",18359,15646,2713,60721
846,"Pereira, Jose",18341,14665,3676,237001
847,"Bigun, Kaylan",18322,18322,0,53916
848,"Lomakin, Grigoriy",18237,11372,6865,129438
849,"Miyoshi, Kenta",18228,16351,1877,35157
850,"Palan, Dominik",18164,15962,2202,127409
851,"Sciahbasi, Lorenzo",18161,15031,3130,28440
852,"Cachin, Pedro",18131,17389,742,2121419
853,"Zarate, Carlos Maria",17945,15883,2062,19685
854,"Curras Abasolo, Tomas",17934,14648,3286,35271
855,"Jermar, Jan",17894,3818,14076,34795
856,"Pieri, Samuele",17844,16803,1041,39170
857,"Dickerson, Ryan",17815,13160,4655,27350
858,"Bass, Finn",17753,9461,8292,50592
859,"Hulme, Matt",17682,6963,10719,39819
860,"Kumar, Pranav",17596,4810,12786,34563
861,"Ghazouani Durand, Yanis",17512,11972,5540,33488
862,"Izquierdo Luque, Rafael",17508,9196,8312,31072
863,"Boogaard, Thijs",17466,17466,0,22890
864,"Huertas del Pino, Conner",17354,9465,7889,115172
865,"Fishback, Ryan",17311,13583,3728,27516
866,"Tajima, Naoki",17308,5768,11540,75588
867,"Perez Contri, Sergi",17217,15379,1838,89912
868T,"Leong, Mitsuki Wei Kang",17160,14092,3068,47140
868T,"Milev, Yanaki",17160,13745,3415,69854
870,"Covato, Matteo",17158,13292,3866,21242
871,"Saitoh, Keisuke",17148,13280,3868,59927
872,"Graca, Joao",17034,10301,6733,22673
873,"Ivanov, Ivan",16986,16542,444,20162
874,"Carou, Ignacio",16970,3543,13427,100085
875,"Tabacco, Fausto",16931,13473,3458,64137
876,"Bianchi, Juan Jose",16898,3124,13774,21842
877,"Zhang, Tianhui",16894,14954,1940,24842
878,"Sabanov, Ivan",16819,0,16819,275667
879T,"Leite, Wilson",16774,14388,2386,214584
879T,"Lock, Courtney John",16774,820,15954,75576
881,"Nunez, Daniel Antonio",16734,13720,3014,53421
882,"Castagnola, Luca",16685,15366,1319,49994
883,"Planinsek, Filip Jeff",16684,15596,1088,29434
884,"Matsuda, Koki",16582,12545,4037,34038
885,"Kikuchi, Yuta",16542,13038,3504,35330
886,"Mazza, Manuel",16530,14848,1682,41511
887,"Krutykh, Oleksii",16522,14971,1551,325582
888,"Jung, Jason",16510,8455,8055,1169436
889,"Ehrenschneider, Nino",16465,15667,798,26778
890,"Torres, Tiago",16440,12129,4311,22952
891,"Demanet, Emilien",16355,13223,3132,32374
892,"Giunta, Massimo",16290,13465,2825,37527
893,"Slavic, Nikola",16251,9569,6682,21632
894,"Ferguson, Chase",16206,12879,3327,27589
895,"Heredia, Samuel",16195,13625,2570,21157
896,"Whitehouse, Mark",16162,2710,13452,122277
897,"Basel, Valentin",16161,7598,8563,25588
898,"Juarez, Facundo",16114,14548,1566,116700
899,"Gomez, Juan Sebastian",16089,13577,2512,147513
900,"Echeverria, John",16050,12571,3479,73623
901,"Maksimovic, Marko",16035,9625,6410,25194
902,"Wenger, Damien",16025,12650,3375,134774
903,"Bertran, Peter",16001,12982,3019,84206
904,"Nicod, Jakub",15977,13795,2182,66524
905,"Milic, Ognjen",15963,15813,150,16895
906,"Schell, Niklas",15955,10021,5934,83600
907,"Chopra, Keshav",15938,6376,9562,37749
908,"Braynin, Aleksandr",15916,11219,4697,57502
909,"Barreto Sanchez, Diego Augusto",15899,12446,3453,67049
910,"De Alba, Rafael",15884,12860,3024,17678
911,"Forger, Abel",15824,12083,3741,23727
912,"Nakagawa, Shunsuke",15739,7039,8700,25613
913,"Sperle, John",15722,11745,3977,42415
914,"Taguchi, Ryotaro",15628,10565,5063,40894
915,"Steiner, Maik",15613,13622,1991,48049
916,"Honda, Naoya",15607,13333,2274,21424
917,"Ribero, Franco",15572,8222,7350,39329
918,"Kumstat, Jan",15464,13085,2379,19262
919,"Singh, Digvijaypratap",15445,14068,1377,44434
920,"Mitsui, Shunsuke",15412,11510,3902,37766
921,"Hurrion, Millen",15408,14374,1034,43699
922,"Gutierrez, Oscar Jose",15376,12309,3067,166588
923,"Cigarran, Thiago",15358,11087,4271,39707
924,"Rawat, Sidharth",15219,14056,1163,118298
925,"Lee, Kuan-Yi",15202,13832,1370,81234
926,"Shick, Braden",15159,12055,3104,21365
927,"Azkara, Arda",15072,12594,2478,24233
928,"Kittay, Benjamin",15063,770,14293,21697
929,"Kaukovalta, Patrick",15046,1297,13749,43713
930,"Fajta, Peter",15030,14653,377,68463
931,"Maginley, Jody",14911,0,14911,54439
932,"Papoe, Radu Mihai",14906,13399,1507,47563
933,"Martin Manzano, Juan Cruz",14884,11873,3011,20921
934,"Kalyanpur, Adil",14869,5215,9654,56880
935,"Hudd, Emile",14849,9618,5231,49297
936,"Delage, Pierre",14846,13466,1380,46562
937,"Hamza Reguig, Samir",14845,11889,2956,45572
938,"Lopez Morillo, Imanol",14739,12673,2066,94955
939,"Bassem Sobhy, Michael",14728,11604,3124,33428
940,"Imai, Shintaro",14702,13318,1384,168384
941,"Falabella, Lautaro Agustin",14628,8969,5659,41163
942,"Linde Palacios, Samuel Alejandro",14619,12909,1710,16363
943,"Raynel, Amaury",14546,12393,2153,49363
944,"Kudriashov, Igor",14488,11762,2726,27517
945,"Hipfl, Nico",14466,6183,8283,18612
946,"Chan, Duncan",14434,12558,1876,16629
947,"Ghetu, Gabriel",14432,11217,3215,18285
948,"Tomescu, Dan Alexandru",14405,12525,1880,87898
949,"Rossi, Leonardo",14393,12341,2052,43594
950,"Fancutt, Thomas",14358,0,14358,182109
951,"Sigsgaard, Christian",14320,12489,1831,45859
952,"Murgett, Finn",14314,8119,6195,19735
953,"Winter Lopez, Benjamin",14307,5623,8684,86092
954,"Farjat, Tomas",14206,10401,3805,85993
955,"Kim, Aidan",14185,13389,796,35516
956,"Monzon, Ignacio",14180,11215,2965,110771
957,"Pecci, Alessandro",14160,12774,1386,44605
958,"Karlovskiy, Evgeny",14005,13077,928,423147
959,"Pankin, Semen",13935,9372,4563,18827
960,"Torrealba, Benjamin",13908,11319,2589,19910
961,"Zeng, Yaojie",13890,8584,5306,26147
962,"Summers, Matthew",13882,11108,2774,28578
963,"Van Der Meerschen, Martin",13861,9637,4224,26492
964,"Mackinlay, James",13846,200,13646,31210
965,"Liu, Hanyi",13777,12643,1134,46313
966,"Genov, Anthony",13745,1385,12360,34889
967,"Georgiev, Georgi",13720,13192,528,15195
968,"Manzanera Pertusa, Alejandro",13694,11022,2672,51655
969,"Rejchtman Vinciguerra, William",13690,13485,205,18294
970,"Cazacu, Dragos Nicolae",13689,8908,4781,33158
971,"Klintcharov, Alexander",13676,12460,1216,38953
972,"Beckley, Alec",13663,10017,3646,59591
973,"Dalmasso, Guillaume",13662,12564,1098,23098
974,"Tamm, Kristjan",13642,8213,5429,61762
975,"Schwartzman, Diego",13640,13640,0,14399360
976,"Mashtakov, Nikita",13602,8618,4984,52588
977,"Javia, Dev",13542,9115,4427,35521
978,"Bouquet, Lucas",13516,9957,3559,65426
979,"Raquillet, Leo",13420,13420,0,23118
980,"Aubriot, Alexandre",13376,10015,3361,44007
981,"Efstathiou, Menelaos",13366,9060,4306,35550
982,"Haliak, Mikalai",13352,10037,3315,116185
983,"Homberg, Maximilian",13344,8799,4545,21251
984,"Dinev, Dinko",13339,11417,1922,22163
985,"Sanchez Quilez, Alejo",13332,12923,409,44718
986,"Duhan, Chirag",13310,8364,4946,26683
987,"Grant, William",13296,12660,636,36176
988,"Catini, Niccolo",13269,9140,4129,45695
989,"Klizan, Martin",13223,13062,161,5575281
990,"Bruna, Nicolas",13194,9283,3911,39181
991,"Slump, Stijn",13190,13190,0,36588
992,"Balshaw, Felix",13181,10418,2763,17375
993T,"Bertimon, Maxence",13129,10934,2195,29773
993T,"Mbithi, Mwendwa",13129,9678,3451,39251
995,"Nedovyesov, Aleksandr",13118,0,13118,1587692
996,"Rodriguez, Johan Alexander",13096,11702,1394,46468
997,"Vankan, Marlon",13021,8692,4329,55228
998,"Klok, Denis",12982,12067,915,95723
999,"Robertson, Charlie",12974,10255,2719,14869
1000,"La Vela, Giuseppe",12965,11554,1411,37080
1001,"Pannu, Kiranpal",12927,10520,2407,83299
1002T,"Chanta, Thanapet",12884,10827,2057,40238
1002T,"Villalon, Nicolas",12884,10112,2772,28036
1004,"Sornlaksup, Pawit",12845,10845,2000,22014
1005,"Serrano Luis, Tomas",12796,10537,2259,18154
1006,"Stevenson, Kelsey",12779,620,12159,124862
1007,"Turcanu, Radu David",12753,10456,2297,14579
1008T,"Becroft, Isaac",12718,11783,935,29728
1008T,"Perez, Brandon",12718,6403,6315,35611
1010,"Kuhar, Matt",12688,11490,1198,25958
1011,"Gerasimov, Egor",12683,10853,1830,2098968
1012,"Deckers, Alec",12669,12669,0,49800
1013,"Ilkel, Cem",12559,12152,407,757289
1014,"Dlimi, Yassine",12515,11673,842,30311
1015T,"De Loore, Joris",12494,11951,543,601666
1015T,"Fernandez Flores, Diego",12494,9324,3170,61436
1017,"Brumm, Jacob",12458,12296,162,46033
1018,"Cook, Ethan",12450,4630,7820,29396
1019,"Bobichon, Matisse",12387,11208,1179,14700
1020,"Freire Da Silva, Adan",12365,8389,3976,29470
1021,"Zayid, Mubarak Shannan",12356,6190,6166,110330
1022,"Kang, Kyle",12338,10928,1410,36708
1023,"Jans, Jarno",12334,2968,9366,26899
1024,"Chen, Charles",12259,11872,387,20733
1025,"Forcano Aparicio, Ignasi",12236,2972,9264,19070
1026,"De Almeida, Gustavo Ribeiro",12206,9732,2474,22721
1027,"Ivanovski, Kalin",12161,11817,344,68187
1028,"Turker, Mert Naci",12139,7786,4353,54273
1029,"Miguel, Luis Guto",12122,4998,7124,14732
1030,"Masabayashi, Tomohiro",12121,7671,4450,42074
1031,"Somani, Parikshit",12107,766,11341,31085
1032,"Agwi, Michael",12098,12002,96,43024
1033,"Alcantara, Francis Casey",12093,156,11937,82721
1034,"Miletich, Iannis",12075,10248,1827,20442
1035,"Hands, Tom",12074,1388,10686,26211
1036,"Lee, Duckhee",12020,9754,2266,456087
1037,"Zeitune, Maximo",12019,9026,2993,14808
1038,"Yazdani, Ali",12010,9997,2013,15561
1039,"Lorusso, Lorenzo",11992,6365,5627,25545
1040,"Ivashka, Ilya",11897,11721,176,3383420
1041,"Cerny, Matyas",11869,9090,2779,28030
1042,"Radulov, Iliyan",11775,11625,150,35465
1043,"Bradshaw, Jacob",11763,11763,0,48333
1044,"Vilicich, Bautista",11753,9704,2049,32506
1045,"Kawahashi, Yuta",11685,9530,2155,40040
1046,"Kukasian, Artur",11678,9504,2174,20642
1047,"Aboian, Leonardo",11672,6256,5416,93103
1048,"Rottoli, Lorenzo",11636,9472,2164,73514
1049,"De Jonge, Daniel",11628,7633,3995,32380
1050,"Arseneault, Mikael",11624,7776,3848,14524
1051,"Flores, Jesse",11605,6810,4795,45653
1052,"Verdasco, Fernando",11601,0,11601,18368908
1053,"Duran, Tuncay",11539,9101,2438,25827
1054,"Tabacco, Giorgio",11532,8039,3493,47347
1055,"Eysseric, Jonathan",11512,285,11227,815459
1056,"Fernandez, Bruno",11459,9495,1964,19634
1057,"Zhu, Michael",11372,8595,2777,70045
1058,"Almazan Valiente, Izan",11368,8315,3053,12713
1059,"Sahtali, Toufik",11314,8611,2703,15631
1060,"Recek, Dominik",11302,5074,6228,33213
1061,"Nefve, Axel",11275,8114,3161,33138
1062,"George, Benjamin Thomas",11271,7590,3681,20568
1063,"Lilov, Victor",11233,10401,832,53939
1064,"Agostini, Simone",11226,2675,8551,31008
1065,"Yamanaka, Taiyo",11220,8578,2642,37401
1066,"Barreiros Reyes, Mateo",11219,6052,5167,41684
1067,"Bilardo, Jacopo",11190,6637,4553,31696
1068,"Zielinski, Marcel",11120,10441,679,28933
1069,"Braswell, Micah",11092,11092,0,38050
